,title,production_budget,worldwide_gross,vote_average,value_per_investment,rating_per_investment,genres
2511,Saving Mr. Banks,35000000,114962525,7.4,3.2846435714285716,0.21142857142857144,Comedy
2512,Saving Mr. Banks,35000000,114962525,7.4,3.2846435714285716,0.21142857142857144,Drama
2513,Scouts Guide to the Zombie Apocalypse,15000000,15554855,6.2,1.0369903333333332,0.41333333333333333,Action
2514,Scouts Guide to the Zombie Apocalypse,15000000,15554855,6.2,1.0369903333333332,0.41333333333333333,Comedy
2515,Scouts Guide to the Zombie Apocalypse,15000000,15554855,6.2,1.0369903333333332,0.41333333333333333,Horror
2516,Scream 4,40000000,95989590,6.2,2.39973975,0.155,Horror
2517,Scream 4,40000000,95989590,6.2,2.39973975,0.155,Mystery
2518,Screwed,12000000,6982680,5.0,0.58189,0.4166666666666667,Crime
2519,Screwed,12000000,6982680,5.0,0.58189,0.4166666666666667,Drama
2520,Sea Rex 3D: Journey to a Prehistoric World,5000000,16515203,7.4,3.3030406,1.48,Documentary
2521,Season of the Witch,40000000,91126600,5.3,2.278165,0.1325,Action
2522,Season of the Witch,40000000,91126600,5.3,2.278165,0.1325,Adventure
2523,Season of the Witch,40000000,91126600,5.3,2.278165,0.1325,Fantasy
2524,Second Act,15700000,63288854,6.2,4.031137197452229,0.39490445859872614,Comedy
2525,Second Act,15700000,63288854,6.2,4.031137197452229,0.39490445859872614,Drama
2526,Second Act,15700000,63288854,6.2,4.031137197452229,0.39490445859872614,Romance
2527,Secret in Their Eyes,20000000,32608019,6.3,1.63040095,0.315,Crime
2528,Secret in Their Eyes,20000000,32608019,6.3,1.63040095,0.315,Drama
2529,Secret in Their Eyes,20000000,32608019,6.3,1.63040095,0.315,Mystery
2530,Secretariat,35000000,60376247,7.0,1.7250356285714286,0.2,Biography
2531,Secretariat,35000000,60376247,7.0,1.7250356285714286,0.2,Drama
2532,Secretariat,35000000,60376247,7.0,1.7250356285714286,0.2,Family
2533,Seeking a Friend for the End of the World,10000000,11766959,6.4,1.1766959,0.64,Adventure
2534,Seeking a Friend for the End of the World,10000000,11766959,6.4,1.1766959,0.64,Comedy
2535,Seeking a Friend for the End of the World,10000000,11766959,6.4,1.1766959,0.64,Drama
2536,Selma,20000000,66776576,7.5,3.3388288,0.375,Biography
2537,Selma,20000000,66776576,7.5,3.3388288,0.375,Drama
2538,Selma,20000000,66776576,7.5,3.3388288,0.375,History
2539,Seven Psychopaths,13500000,33035736,6.8,2.4470915555555557,0.5037037037037037,Comedy
2540,Seven Psychopaths,13500000,33035736,6.8,2.4470915555555557,0.5037037037037037,Crime
2541,Seventh Son,95000000,108874967,5.3,1.1460522842105263,0.05578947368421053,Action
2542,Seventh Son,95000000,108874967,5.3,1.1460522842105263,0.05578947368421053,Adventure
2543,Seventh Son,95000000,108874967,5.3,1.1460522842105263,0.05578947368421053,Fantasy
2544,Sex Tape,40000000,126069509,5.3,3.151737725,0.1325,Comedy
2545,Sex Tape,40000000,126069509,5.3,3.151737725,0.1325,Romance
2546,Sex and the City 2,95000000,294680778,5.9,3.1019029263157893,0.06210526315789474,Comedy
2547,Sex and the City 2,95000000,294680778,5.9,3.1019029263157893,0.06210526315789474,Drama
2548,Sex and the City 2,95000000,294680778,5.9,3.1019029263157893,0.06210526315789474,Romance
2549,Sgt. Stubby: An American Hero,25000000,3645957,6.4,0.14583828,0.256,Adventure
2550,Sgt. Stubby: An American Hero,25000000,3645957,6.4,0.14583828,0.256,Animation
2551,Sgt. Stubby: An American Hero,25000000,3645957,6.4,0.14583828,0.256,Family
2552,Shame,6500000,20412841,7.0,3.1404370769230767,1.0769230769230769,Drama
2553,Shanghai,50000000,15505922,6.1,0.31011844,0.122,Crime
2554,Shanghai,50000000,15505922,6.1,0.31011844,0.122,Drama
2555,Shanghai,50000000,15505922,6.1,0.31011844,0.122,Mystery
2556,Shark Night 3D,25000000,18877153,5.0,0.75508612,0.2,Horror
2557,Shark Night 3D,25000000,18877153,5.0,0.75508612,0.2,Thriller
2558,She's Out of My League,20000000,48680977,6.1,2.43404885,0.305,Comedy
2559,She's Out of My League,20000000,48680977,6.1,2.43404885,0.305,Romance
2560,Sherlock Gnomes,59000000,87527651,5.4,1.4835195084745763,0.09152542372881356,Adventure
2561,Sherlock Gnomes,59000000,87527651,5.4,1.4835195084745763,0.09152542372881356,Animation
2562,Sherlock Gnomes,59000000,87527651,5.4,1.4835195084745763,0.09152542372881356,Comedy
2563,Sherlock Holmes,90000000,498438212,5.6,5.538202355555556,0.06222222222222222,Adventure
2564,Sherlock Holmes: A Game of Shadows,125000000,535663443,7.1,4.285307544,0.056799999999999996,Action
2565,Sherlock Holmes: A Game of Shadows,125000000,535663443,7.1,4.285307544,0.056799999999999996,Adventure
2566,Sherlock Holmes: A Game of Shadows,125000000,535663443,7.1,4.285307544,0.056799999999999996,Crime
2567,Shrek Forever After,165000000,756244673,6.1,4.583301048484849,0.036969696969696965,Adventure
2568,Shrek Forever After,165000000,756244673,6.1,4.583301048484849,0.036969696969696965,Animation
2569,Shrek Forever After,165000000,756244673,6.1,4.583301048484849,0.036969696969696965,Comedy
2570,Shut In,10000000,11360665,5.2,1.1360665,0.52,Drama
2571,Shut In,10000000,11360665,5.2,1.1360665,0.52,Mystery
2572,Shut In,10000000,11360665,5.2,1.1360665,0.52,Thriller
2573,Shutter,8000000,47782426,6.0,5.97280325,0.75,Thriller
2574,Shutter Island,80000000,299461782,8.1,3.743272275,0.10124999999999999,Mystery
2575,Shutter Island,80000000,299461782,8.1,3.743272275,0.10124999999999999,Thriller
2576,Sicario,30000000,84393749,7.3,2.8131249666666664,0.24333333333333332,Action
2577,Sicario,30000000,84393749,7.3,2.8131249666666664,0.24333333333333332,Crime
2578,Sicario,30000000,84393749,7.3,2.8131249666666664,0.24333333333333332,Drama
2579,Sicario: Day of the Soldado,35000000,75885196,6.7,2.1681484571428573,0.19142857142857142,Action
2580,Sicario: Day of the Soldado,35000000,75885196,6.7,2.1681484571428573,0.19142857142857142,Crime
2581,Sicario: Day of the Soldado,35000000,75885196,6.7,2.1681484571428573,0.19142857142857142,Drama
2582,Side Effects,30000000,66742138,6.5,2.2247379333333335,0.21666666666666667,Crime
2583,Side Effects,30000000,66742138,6.5,2.2247379333333335,0.21666666666666667,Drama
2584,Side Effects,30000000,66742138,6.5,2.2247379333333335,0.21666666666666667,Mystery
2585,Silence,46500000,23726626,7.1,0.5102500215053763,0.15268817204301074,Adventure
2586,Silence,46500000,23726626,7.1,0.5102500215053763,0.15268817204301074,Drama
2587,Silence,46500000,23726626,7.1,0.5102500215053763,0.15268817204301074,History
2588,Silent House,2000000,16610760,5.2,8.30538,2.6,Drama
2589,Silent House,2000000,16610760,5.2,8.30538,2.6,Horror
2590,Silent House,2000000,16610760,5.2,8.30538,2.6,Mystery
2591,Silver Linings Playbook,21000000,236412453,7.1,11.257735857142857,0.33809523809523806,Comedy
2592,Silver Linings Playbook,21000000,236412453,7.1,11.257735857142857,0.33809523809523806,Drama
2593,Silver Linings Playbook,21000000,236412453,7.1,11.257735857142857,0.33809523809523806,Romance
2594,Simon,1300000,1738663,0.0,1.337433076923077,0.0,Thriller
2595,Sin City: A Dame to Kill For,65000000,40650842,6.3,0.6253975692307693,0.09692307692307692,Crime
2596,Sin City: A Dame to Kill For,65000000,40650842,6.3,0.6253975692307693,0.09692307692307692,Thriller
2597,Sing,75000000,634454789,6.9,8.459397186666667,0.092,Animation
2598,Sing,75000000,634454789,6.9,8.459397186666667,0.092,Comedy
2599,Sing,75000000,634454789,6.9,8.459397186666667,0.092,Family
2600,Sinister,3000000,87727807,3.8,29.242602333333334,1.2666666666666666,Horror
2601,Sinister,3000000,87727807,3.8,29.242602333333334,1.2666666666666666,Mystery
2602,Sinister,3000000,87727807,3.8,29.242602333333334,1.2666666666666666,Thriller
2603,Sinister 2,10000000,54104225,5.8,5.4104225,0.58,Horror
2604,Sinister 2,10000000,54104225,5.8,5.4104225,0.58,Mystery
2605,Sinister 2,10000000,54104225,5.8,5.4104225,0.58,Thriller
2606,Sisters,30000000,106030660,5.9,3.5343553333333335,0.19666666666666668,Comedy
2607,Skin Trade,9000000,1242,5.6,0.000138,0.6222222222222222,Documentary
2608,Skyfall,200000000,1110526981,7.1,5.552634905,0.0355,Action
2609,Skyfall,200000000,1110526981,7.1,5.552634905,0.0355,Adventure
2610,Skyfall,200000000,1110526981,7.1,5.552634905,0.0355,Thriller
2611,Skyline,10000000,68264973,4.8,6.8264973,0.48,Action
2612,Skyline,10000000,68264973,4.8,6.8264973,0.48,Sci-Fi
2613,Skyline,10000000,68264973,4.8,6.8264973,0.48,Thriller
2614,Skyscraper,125000000,304115534,6.1,2.432924272,0.048799999999999996,Action
2615,Skyscraper,125000000,304115534,6.1,2.432924272,0.048799999999999996,Adventure
2616,Skyscraper,125000000,304115534,6.1,2.432924272,0.048799999999999996,Thriller
2617,Sleight,250000,3934450,5.3,15.7378,21.2,Action
2618,Sleight,250000,3934450,5.3,15.7378,21.2,Drama
2619,Sleight,250000,3934450,5.3,15.7378,21.2,Sci-Fi
2620,Slender Man,10000000,51723644,4.0,5.1723644,0.4,Horror
2621,Slender Man,10000000,51723644,4.0,5.1723644,0.4,Mystery
2622,Slender Man,10000000,51723644,4.0,5.1723644,0.4,Thriller
2623,Smallfoot,80000000,213691277,6.6,2.6711409625,0.08249999999999999,Adventure
2624,Smallfoot,80000000,213691277,6.6,2.6711409625,0.08249999999999999,Animation
2625,Smallfoot,80000000,213691277,6.6,2.6711409625,0.08249999999999999,Comedy
2626,Smurfs: The Lost Village,60000000,197578586,6.2,3.292976433333333,0.10333333333333333,Adventure
2627,Smurfs: The Lost Village,60000000,197578586,6.2,3.292976433333333,0.10333333333333333,Animation
2628,Smurfs: The Lost Village,60000000,197578586,6.2,3.292976433333333,0.10333333333333333,Comedy
2629,Snatched,42000000,57852177,3.5,1.3774327857142856,0.08333333333333333,Drama
2630,Snitch,15000000,57907734,1.0,3.8605156,0.06666666666666667,Action
2631,Snitch,15000000,57907734,1.0,3.8605156,0.06666666666666667,Drama
2632,Snitch,15000000,57907734,1.0,3.8605156,0.06666666666666667,Thriller
2633,Snow Flower and the Secret Fan,6000000,11348205,5.9,1.8913675,0.9833333333333334,Drama
2634,Snow Flower and the Secret Fan,6000000,11348205,5.9,1.8913675,0.9833333333333334,History
2635,Snow White and the Huntsman,170000000,401021746,5.9,2.3589514470588235,0.03470588235294118,Action
2636,Snow White and the Huntsman,170000000,401021746,5.9,2.3589514470588235,0.03470588235294118,Adventure
2637,Snow White and the Huntsman,170000000,401021746,5.9,2.3589514470588235,0.03470588235294118,Drama
2638,Snowden,50000000,35380918,7.1,0.70761836,0.142,Biography
2639,Snowden,50000000,35380918,7.1,0.70761836,0.142,Drama
2640,Snowden,50000000,35380918,7.1,0.70761836,0.142,Thriller
2641,Snowpiercer,40000000,88069880,6.8,2.201747,0.16999999999999998,Action
2642,Snowpiercer,40000000,88069880,6.8,2.201747,0.16999999999999998,Drama
2643,Snowpiercer,40000000,88069880,6.8,2.201747,0.16999999999999998,Sci-Fi
2644,Solo: A Star Wars Story,275000000,393151347,6.6,1.4296412618181817,0.023999999999999997,Action
2645,Solo: A Star Wars Story,275000000,393151347,6.6,1.4296412618181817,0.023999999999999997,Adventure
2646,Solo: A Star Wars Story,275000000,393151347,6.6,1.4296412618181817,0.023999999999999997,Fantasy
2647,Something Borrowed,35000000,65084116,6.1,1.8595461714285715,0.17428571428571427,Comedy
2648,Something Borrowed,35000000,65084116,6.1,1.8595461714285715,0.17428571428571427,Drama
2649,Something Borrowed,35000000,65084116,6.1,1.8595461714285715,0.17428571428571427,Romance
2650,Somewhere,7000000,17023121,6.1,2.4318744285714287,0.8714285714285713,Comedy
2651,Somewhere,7000000,17023121,6.1,2.4318744285714287,0.8714285714285713,Drama
2652,Son of God,22000000,70949793,6.4,3.224990590909091,0.29090909090909095,Documentary
2653,Song One,6000000,437089,5.6,0.07284816666666667,0.9333333333333332,Drama
2654,Song One,6000000,437089,5.6,0.07284816666666667,0.9333333333333332,Music
2655,Sorry to Bother You,3200000,18285560,6.9,5.7142375,2.15625,Comedy
2656,Sorry to Bother You,3200000,18285560,6.9,5.7142375,2.15625,Fantasy
2657,Sorry to Bother You,3200000,18285560,6.9,5.7142375,2.15625,Sci-Fi
2658,Soul Surfer,18000000,47158652,7.0,2.6199251111111113,0.3888888888888889,Biography
2659,Soul Surfer,18000000,47158652,7.0,2.6199251111111113,0.3888888888888889,Drama
2660,Soul Surfer,18000000,47158652,7.0,2.6199251111111113,0.3888888888888889,Family
2661,Sound of My Voice,135000,429448,6.4,3.181096296296296,47.407407407407405,Drama
2662,Sound of My Voice,135000,429448,6.4,3.181096296296296,47.407407407407405,Mystery
2663,Sound of My Voice,135000,429448,6.4,3.181096296296296,47.407407407407405,Sci-Fi
2664,Source Code,32000000,140428499,7.2,4.38839059375,0.225,Action
2665,Source Code,32000000,140428499,7.2,4.38839059375,0.225,Drama
2666,Source Code,32000000,140428499,7.2,4.38839059375,0.225,Sci-Fi
2667,Southpaw,30000000,94156456,7.4,3.138548533333333,0.24666666666666667,Drama
2668,Southpaw,30000000,94156456,7.4,3.138548533333333,0.24666666666666667,Sport
2669,Space Pirate Captain Harlock,30000000,310985,6.5,0.010366166666666666,0.21666666666666667,Animation
2670,Space Pirate Captain Harlock,30000000,310985,6.5,0.010366166666666666,0.21666666666666667,Sci-Fi
2671,Sparkle,10000000,24660323,7.0,2.4660323,0.7,Drama
2672,Sparkle,10000000,24660323,7.0,2.4660323,0.7,Music
2673,Sparrows Dance,175000,2602,7.4,0.014868571428571429,42.28571428571429,Comedy
2674,Sparrows Dance,175000,2602,7.4,0.014868571428571429,42.28571428571429,Drama
2675,Sparrows Dance,175000,2602,7.4,0.014868571428571429,42.28571428571429,Romance
2676,Speak No Evil,150000,32927,3.6,0.21951333333333334,24.0,Horror
2677,Spectre,300000000,879620923,6.4,2.9320697433333334,0.021333333333333336,Action
2678,Spectre,300000000,879620923,6.4,2.9320697433333334,0.021333333333333336,Adventure
2679,Spectre,300000000,879620923,6.4,2.9320697433333334,0.021333333333333336,Thriller
2680,Spellbound,1500000,7000000,5.3,4.666666666666667,3.533333333333333,Comedy
2681,Spellbound,1500000,7000000,5.3,4.666666666666667,3.533333333333333,Horror
2682,Spellbound,1500000,7000000,5.3,4.666666666666667,3.533333333333333,Romance
2683,Spider-Man: Homecoming,175000000,880166350,7.4,5.029522,0.04228571428571429,Action
2684,Spider-Man: Homecoming,175000000,880166350,7.4,5.029522,0.04228571428571429,Adventure
2685,Spider-Man: Homecoming,175000000,880166350,7.4,5.029522,0.04228571428571429,Sci-Fi
2686,Split,5000000,278964806,5.3,55.7929612,1.06,Comedy
2687,Split,5000000,278964806,5.3,55.7929612,1.06,Romance
2688,Split,5000000,278964806,5.3,55.7929612,1.06,Sport
2689,Spotlight,20000000,92088460,7.8,4.604423,0.39,Crime
2690,Spotlight,20000000,92088460,7.8,4.604423,0.39,Drama
2691,Spring Breakers,5000000,31149251,5.0,6.2298502,1.0,Comedy
2692,Spring Breakers,5000000,31149251,5.0,6.2298502,1.0,Crime
2693,Spring Breakers,5000000,31149251,5.0,6.2298502,1.0,Drama
2694,St. Vincent,13000000,54837234,7.1,4.218248769230769,0.5461538461538461,Comedy
2695,St. Vincent,13000000,54837234,7.1,4.218248769230769,0.5461538461538461,Drama
2696,Stake Land,4000000,679482,6.2,0.1698705,1.55,Drama
2697,Stake Land,4000000,679482,6.2,0.1698705,1.55,Horror
2698,Stake Land,4000000,679482,6.2,0.1698705,1.55,Sci-Fi
2699,Standing Ovation,5600000,531806,4.3,0.09496535714285714,0.7678571428571429,Musical
2700,Star Trek Beyond,185000000,335802233,6.7,1.8151472054054054,0.036216216216216214,Action
2701,Star Trek Beyond,185000000,335802233,6.7,1.8151472054054054,0.036216216216216214,Adventure
2702,Star Trek Beyond,185000000,335802233,6.7,1.8151472054054054,0.036216216216216214,Sci-Fi
2703,Star Trek Into Darkness,190000000,467381584,7.4,2.4599030736842105,0.03894736842105263,Action
2704,Star Trek Into Darkness,190000000,467381584,7.4,2.4599030736842105,0.03894736842105263,Adventure
2705,Star Trek Into Darkness,190000000,467381584,7.4,2.4599030736842105,0.03894736842105263,Sci-Fi
2706,State of Play,60000000,88832210,6.0,1.4805368333333333,0.1,Documentary
2707,State of Play,60000000,88832210,6.0,1.4805368333333333,0.1,Drama
2708,State of Play,60000000,88832210,6.0,1.4805368333333333,0.1,Sport
2709,Steel,16000000,1686429,6.8,0.1054018125,0.425,Western
2710,Step Up 3D,30000000,165889117,6.7,5.529637233333333,0.22333333333333333,Drama
2711,Step Up 3D,30000000,165889117,6.7,5.529637233333333,0.22333333333333333,Music
2712,Step Up 3D,30000000,165889117,6.7,5.529637233333333,0.22333333333333333,Romance
2713,Step Up Revolution,33000000,165552290,6.8,5.0167360606060605,0.20606060606060606,Drama
2714,Step Up Revolution,33000000,165552290,6.8,5.0167360606060605,0.20606060606060606,Music
2715,Step Up Revolution,33000000,165552290,6.8,5.0167360606060605,0.20606060606060606,Romance
2716,Steve Jobs,30000000,35579007,6.8,1.1859669,0.22666666666666666,Biography
2717,Steve Jobs,30000000,35579007,6.8,1.1859669,0.22666666666666666,Drama
2718,Still Alice,5000000,41699612,7.5,8.3399224,1.5,Drama
2719,Stitches,2000000,63555,5.6,0.0317775,2.8,Horror
2720,Stoker,12000000,12034913,6.6,1.0029094166666668,0.5499999999999999,Drama
2721,Stoker,12000000,12034913,6.6,1.0029094166666668,0.5499999999999999,Thriller
2722,Stolen,35000000,17967746,5.3,0.5133641714285714,0.1514285714285714,Action
2723,Stolen,35000000,17967746,5.3,0.5133641714285714,0.1514285714285714,Crime
2724,Stolen,35000000,17967746,5.3,0.5133641714285714,0.1514285714285714,Thriller
2725,Stone,22000000,4065020,5.2,0.18477363636363636,0.23636363636363636,Drama
2726,Stone,22000000,4065020,5.2,0.18477363636363636,0.23636363636363636,Thriller
2727,Stonewall,2000000,304602,6.2,0.152301,3.1,Drama
2728,Stonewall,2000000,304602,6.2,0.152301,3.1,History
2729,Storks,70000000,183353431,6.5,2.6193347285714284,0.09285714285714286,Adventure
2730,Storks,70000000,183353431,6.5,2.6193347285714284,0.09285714285714286,Animation
2731,Storks,70000000,183353431,6.5,2.6193347285714284,0.09285714285714286,Comedy
2732,Straight Outta Compton,28000000,202182981,7.7,7.22082075,0.275,Biography
2733,Straight Outta Compton,28000000,202182981,7.7,7.22082075,0.275,Drama
2734,Straight Outta Compton,28000000,202182981,7.7,7.22082075,0.275,History
2735,Stranded,1900000,285593,3.6,0.15031210526315789,1.8947368421052633,Drama
2736,Stranded,1900000,285593,3.6,0.15031210526315789,1.8947368421052633,Romance
2737,Strangerland,10000000,161097,5.2,0.0161097,0.52,Drama
2738,Strangerland,10000000,161097,5.2,0.0161097,0.52,Mystery
2739,Strangerland,10000000,161097,5.2,0.0161097,0.52,Thriller
2740,Straw Dogs,25000000,11253821,5.7,0.45015284,0.228,Action
2741,Straw Dogs,25000000,11253821,5.7,0.45015284,0.228,Drama
2742,Straw Dogs,25000000,11253821,5.7,0.45015284,0.228,Thriller
2743,Stronger,30000000,8786752,7.0,0.29289173333333335,0.23333333333333334,Biography
2744,Stronger,30000000,8786752,7.0,0.29289173333333335,0.23333333333333334,Drama
2745,Stuck,5000000,67505,5.6,0.013501,1.1199999999999999,Comedy
2746,Stuck,5000000,67505,5.6,0.013501,1.1199999999999999,Drama
2747,Submarine,1900000,4581937,7.4,2.411545789473684,3.8947368421052637,Comedy
2748,Submarine,1900000,4581937,7.4,2.411545789473684,3.8947368421052637,Drama
2749,Submarine,1900000,4581937,7.4,2.411545789473684,3.8947368421052637,Romance
2750,Sucker Punch,75000000,89758389,6.0,1.19677852,0.08,Action
2751,Sucker Punch,75000000,89758389,6.0,1.19677852,0.08,Adventure
